0,2
1,3
2,2368
3,3
4,2
5,2
6,20
7,4
8,3
9,4
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,9
21,29
22,2
23,2
24,3
25,3
26,2
27,2
28,2
29,2
30,4
31,4
32,6
33,2
34,7
35,2
36,3
37,4
38,2
39,2
40,3
41,4
42,3
43,2
44,2
45,2
46,2
47,3
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,14
56,4
57,2
58,2
59,2
60,4
61,2
62,8
63,2
64,2
65,2
66,2
67,3
68,3
69,2
70,2
71,2
72,2
73,2
74,2
75,16
76,2
77,3
78,9
79,2
80,4
81,2
82,2
83,7
84,2
85,2
86,2
87,5
88,3
89,4
90,2
91,3
92,2
93,2
94,3
95,2
96,2
97,4
98,2
99,2
100,2
101,2
102,6
103,4
104,3
105,7
106,2
107,2
108,4
109,2
110,2
111,2
112,3
113,2
114,2
115,2
116,2
117,2
118,4
119,3
120,2
121,3
122,2
123,2
124,5
125,2
126,2
127,3
128,2
129,2
130,2
131,2
132,2
133,7
134,2
135,2
136,2
137,2
138,2
139,2
140,4
141,2
142,3
143,2
144,4
145,2
146,2
147,2
148,7
149,2
150,3
151,3
152,3
153,2
154,2
155,3
156,3
157,2
158,2
159,2
160,2
161,2
162,5
163,2
164,2
165,2
166,3
167,6
168,2
169,5
170,2
171,2
172,8
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,3
184,2
185,2
186,2
187,2
188,3
189,2
190,3
191,2
192,2
193,3
194,2
195,2
196,2
197,4
198,5
199,3
200,2
201,2
202,4
203,3
204,3
205,2
206,2
207,2
208,2
209,2
210,4
211,3
212,4
213,5
214,2
215,2
216,2
217,5
218,2
219,3
220,2
221,3
222,4
223,2
224,2
225,2
226,2
227,2
228,2
229,2
230,2
231,4
232,3
233,2
234,2
235,2
236,3
237,2
238,3
239,2
240,2
241,5
242,2
243,6
244,4
245,3
246,2
247,3
248,2
249,2
250,2
251,3
252,3
253,2
254,2
255,2
256,4
257,2
258,2
259,2
260,3
261,2
262,4
263,5
264,2
265,4
266,2
267,2
268,2
269,3
270,2
271,2
272,2
273,2
274,2
275,2
276,3
277,2
278,2
279,2
280,2
281,2
282,2
283,3
284,2
285,2
286,3
287,3
288,3
289,2
290,2
291,2
292,2
293,2
294,2
295,2
296,3
297,4
298,2
299,2
300,3
301,2
302,2
303,2
304,9
305,2
306,2
307,2
308,2
309,2
310,2
311,2
312,5
313,3
314,2
315,3
316,2
317,2
318,2
319,3
320,2
321,2
322,2
323,2
324,4
325,2
326,3
327,2
328,3
329,2
330,3
331,3
332,2
333,2
334,5
335,3
336,2
337,2
338,2
339,2
340,2
341,2
342,2
343,14
344,2
345,2
346,2
347,3
348,3
349,2
350,2
351,5
352,2
353,2
354,2
355,3
356,3
357,3
358,4
359,2
360,2
361,3
362,2
363,2
364,2
365,6
366,2
367,2
368,3
369,2
370,2
371,3
372,2
373,2
374,2
375,3
376,2
377,2
378,7
379,2
380,3
381,2
382,2
383,2
384,2
385,2
386,3
387,3
388,6
389,2
390,2
391,2
392,2
393,2
394,2
395,2
396,2
397,2
398,2
399,2
400,2
401,2
402,2
403,3
404,2
405,2
406,2
407,2
408,4
409,3
410,2
411,2
412,2
413,6
414,2
415,2
416,6
417,3
418,2
419,2
420,3
421,2
422,4
423,2
424,2
425,2
426,2
427,2
428,2
429,2
430,3
431,2
432,2
433,4
434,5
435,2
436,2
437,2
438,3
439,2
440,4
441,2
442,2
443,2
444,2
445,3
446,2
447,2
448,3
449,2
450,2
451,2
452,2
453,3
454,3
455,2
456,3
457,9
458,4
459,2
460,2
461,3
462,2
463,2
464,2
465,2
466,2
467,3
468,3
469,3
470,2
471,2
472,2
473,3
474,2
475,5
476,2
477,2
478,2
479,2
480,2
481,2
482,2
483,3
484,3
485,4
486,2
487,2
488,2
489,2
490,3
491,2
492,2
493,3
494,2
495,3
496,4
497,2
498,3
499,2
500,2
501,2
502,4
503,3
504,2
505,2
506,3
507,3
508,3
509,2
510,2
511,3
512,2
513,2
514,2
515,4
516,2
517,2
518,2
519,2
520,5
521,2
522,2
523,3
524,2
525,2
526,2
527,2
528,3
529,2
530,2
531,2
532,3
533,3
534,2
535,2
536,2
537,2
538,2
539,2
540,6
541,2
542,2
543,2
544,3
545,2
546,3
547,2
548,2
549,3
550,2
551,2
552,3
553,2
554,3
555,2
556,2
557,2
558,2
559,2
560,3
561,5
562,3
563,2
564,4
565,2
566,3
567,2
568,2
569,2
570,9
571,3
572,2
573,2
574,6
575,4
576,4
577,3
578,2
579,2
580,2
581,2
582,2
583,3
584,2
